 Dia, Hora,Sistema, Eolica, Fotovoltaica,  Biomasa, Carboelectrica, Ciclo Combinado, Combustion Interna, Geotermoelectrica, Hidroelectrica, Nucleoelectrica, Termica Convencional, Turbo Gas,Total-MWh
08/01/2020,10,SEN,3073.5415,2519.565,22.0622,1237.3727,20741.1246,262.6432,582.1455,1187.4078,1567.9917,1754.9714,1485.9087,34434.7343
08/01/2020,11,SEN,3189.0238,3068.7148,13.3928,1201.0376,20456.6577,262.4609,578.3703,1143.0899,1567.9455,1763.3895,1484.6383,34728.7211
08/01/2020,12,SEN,3445.4343,3198.5622,18.9544,935.7051,20362.2337,258.032,577.7077,1524.5378,1567.791,1755.7663,1481.7984,35126.5229
08/01/2020,13,SEN,3742.3974,3271.1495,22.9125,917.8741,20404.9808,253.4925,575.5804,1483.3734,1567.0647,1744.8635,1466.0655,35449.7543
08/01/2020,14,SEN,4091.4418,3062.6821,15.695,913.0487,20395.0055,230.0811,574.7904,1401.1068,1566.0727,1736.8028,1475.8914,35462.6183
08/01/2020,15,SEN,4256.8692,2697.2657,22.8296,917.9327,20153.4416,228.3422,575.0407,1597.8727,1565.4972,1780.4317,1485.5577,35281.081
08/01/2020,16,SEN,4286.4036,2473.9332,16.5803,972.7118,20141.4496,235.3341,574.7624,1846.9833,1564.4212,1828.2786,1557.5901,35498.4482
08/01/2020,17,SEN,4278.5963,1815.1973,12.059,1163.2699,20648.4547,245.174,577.1518,1806.9984,1561.6332,1897.9504,1566.0193,35572.5043
08/01/2020,18,SEN,4231.2754,591.1619,11.0911,1171.9288,21050.7289,263.5247,578.2351,2583.3133,1560.512,2016.0258,1597.9309,35655.7279
08/01/2020,19,SEN,4273.6796,32.7822,7.8434,1151.7546,21120.5356,316.3189,579.3145,3856.8766,1559.826,2022.6488,1607.2225,36528.8027
08/01/2020,20,SEN,4338.6449,0,8.2811,1163.1741,21361.9667,388.5798,582.639,4668.7627,1558.6763,2050.8617,1593.5553,37715.1416
08/01/2020,21,SEN,4309.3125,0,21.1938,1171.8279,21421.7591,387.5227,583.9379,4241.6978,1557.9541,2027.8007,1595.5398,37318.5463
08/01/2020,22,SEN,4392.2025,0,27.408,1246.4522,21362.4317,381.0879,584.37,2777.0431,1558.902,1971.9882,1567.7445,35869.6301
08/01/2020,23,SEN,4450.0958,0,24.2031,1332.9574,20955.7632,278.6644,586.1583,1668.4131,1560.3614,1806.1443,1538.2353,34200.9963
08/01/2020,24,SEN,4437.3729,0,24.5603,1423.3733,20227.8775,261.7045,584.0927,1174.3558,1561.342,1498.3138,1468.9018,32661.8946
09/01/2020,1,SEN,4348.3521,0,25.4543,1427.3625,18756.9366,248.4752,585.7066,825.7252,1562.4666,1292.803,1458.1704,30531.4525
09/01/2020,2,SEN,4278.4398,0,25.8909,1429.2012,18131.4834,244.6805,587.2565,843.7991,1563.4792,1272.6638,1455.9292,29832.8236
09/01/2020,3,SEN,4224.3839,0,22.957,1405.8077,17356.8031,244.233,589.1885,930.4913,1563.3208,1228.6261,1454.827,29020.6384
09/01/2020,4,SEN,4123.8604,0,22.9385,1410.1416,17283.1063,246.7874,589.3038,910.835,1563.7628,1229.0044,1453.3579,28833.0981
09/01/2020,5,SEN,4112.2684,0,23.6615,1410.8275,17392.5549,274.1757,589.8259,909.1993,1563.9355,1224.7376,1454.2092,28955.3955
09/01/2020,6,SEN,4040.4205,0,23.0044,1423.5864,18186.7398,312.4763,587.9361,950.7882,1563.7793,1232.1115,1456.3597,29777.2022
09/01/2020,7,SEN,4021.9414,0.3911,21.5571,1428.7781,19578.5096,366.5559,588.2862,1035.3503,1563.9172,1328.2405,1492.7486,31426.276
09/01/2020,8,SEN,3990.6533,50.3879,24.2939,1414.9544,20551.4075,369.0754,588.5624,1498.388,1564.1846,1385.0308,1497.6238,32934.562
09/01/2020,9,SEN,3832.3235,911.1991,20.3679,1390.7484,20645.5404,378.0843,580.073,1767.2464,1564.4447,1370.2424,1477.7146,33937.9847
09/01/2020,10,SEN,3858.5848,2296.8348,25.975,1391.1703,20745.8389,383.9105,571.1432,1120.8721,1564.7837,1398.798,1498.9393,34856.8506
09/01/2020,11,SEN,3923.7084,2907.8829,26.3885,1418.7858,20193.6063,380.8122,561.4082,1188.6747,1563.8327,1436.1018,1525.3312,35126.5327
09/01/2020,12,SEN,3877.0844,3247.8745,24.4329,1464.6669,19878.439,374.4301,559.9266,1570.3503,1563.1892,1419.9139,1514.5399,35494.8477
09/01/2020,13,SEN,3861.3157,3039.4942,25.7348,1503.2217,20153.6869,377.3409,560.0755,1576.5592,1562.3844,1413.7142,1515.0026,35588.5301
09/01/2020,14,SEN,3888.7073,2874.1319,17.8867,1434.291,20349.5664,280.0674,569.5929,1607.4675,1562.742,1430.0193,1503.6588,35518.1312
09/01/2020,15,SEN,3895.8682,2800.4711,25.5398,1415.519,20148.9893,286.304,571.1323,1999.1713,1560.4256,1476.0045,1473.5368,35652.9619
09/01/2020,16,SEN,3904.2494,2529.0971,24.5846,1424.6062,20360.7569,279.5366,568.6093,2230.838,1557.4045,1532.491,1499.626,35911.7996
09/01/2020,17,SEN,3689.3171,2160.7409,25.5224,1644.3017,20775.1721,317.8272,568.8332,2217.4817,1555.823,1611.7533,1516.8562,36083.6288
09/01/2020,18,SEN,3706.8028,1062.9918,24.7821,1754.0842,20673.4565,331.3098,570.8934,2913.6786,1555.3722,1784.4908,1539.3937,35917.2559
09/01/2020,19,SEN,3807.8441,53.6471,19.8128,1804.6499,21398.7564,411.3282,573.2734,3495.9463,1556.0853,1900.0348,1560.578,36581.9563
09/01/2020,20,SEN,3856.4258,0,21.1269,1810.7683,21578.6019,410.3853,573.8805,4633.0475,1557.1596,1901.1358,1610.9384,37953.47
09/01/2020,21,SEN,3962.1575,0,26.0941,1774.2452,21387.53,418.0069,575.5597,4288.4102,1558.4216,1870.0468,1593.7222,37454.1942
09/01/2020,22,SEN,3893.2297,0,25.6805,1763.9664,21181.8985,420.4974,578.53,3252.4992,1559.1946,1820.1726,1542.8722,36038.5411
09/01/2020,23,SEN,4040.3854,0,26.167,1740.5297,20844.8869,402.747,582.2743,2146.889,1539.8765,1752.9322,1532.1912,34608.8792
09/01/2020,24,SEN,4075.7871,0,25.5043,1333.2018,20455.1526,382.927,579.2613,1595.889,1518.9883,1562.1863,1499.5508,33028.4485
10/01/2020,1,SEN,3908.8057,0,22.9969,1245.3488,19413.4418,368.25,573.2196,1102.3812,1512.4508,1496.9419,1414.9774,31058.8141
10/01/2020,2,SEN,3684.7586,0,23.364,1245.4793,18819.3349,363.2973,572.7701,1018.4048,1508.3321,1381.9369,1410.9772,30028.6552
10/01/2020,3,SEN,3592.3968,0,22.8206,1245.993,18096.6372,360.9602,573.0439,951.6913,1504.9487,1369.601,1408.9443,29127.037
10/01/2020,4,SEN,3458.5803,0,23.7277,1251.2851,17858.644,326.7352,572.8407,1095.2904,1421.3402,1373.1878,1409.9991,28791.6305
10/01/2020,5,SEN,3334.929,0,17.7606,1249.4685,18320.1047,307.6719,573.5276,1011.0554,1195.8585,1382.394,1410.0176,28802.7878
10/01/2020,6,SEN,3381.0357,0,19.2424,1244.385,19092.1307,364.0248,573.1896,1213.5559,1010.8152,1381.4287,1409.4313,29689.2393
10/01/2020,7,SEN,3219.1584,0.1011,21.5272,1398.3339,20425.128,362.6084,573.5396,1781.9648,887.1081,1541.6206,1445.0202,31656.1103
10/01/2020,8,SEN,3035.8821,55.3677,7.9614,1706.9412,20711.4013,349.4488,572.5256,2097.8648,849.6356,1658.4956,1515.0595,32560.5836
10/01/2020,9,SEN,3060.9117,979.6765,2.5489,1863.4066,20833.8397,342.7467,570.1531,1969.6645,797.5629,1765.9322,1546.2101,33732.6529
10/01/2020,10,SEN,3379.082,2313.1757,1.9971,1873.6375,20419.9161,334.3753,564.3535,1751.1115,780.9565,1760.9603,1523.6327,34703.1982
10/01/2020,11,SEN,3427.4981,3149.1627,1.9644,1888.361,19982.0373,295.976,563.3792,1691.1076,780.0598,1813.946,1657.9081,35251.4002
10/01/2020,12,SEN,3343.6795,3217.4898,1.995,1877.5185,20035.89,293.2447,566.0334,2216.969,779.5642,1766.1659,1712.0067,35810.5567
10/01/2020,13,SEN,3348.5394,3328.3386,2.016,1850.5147,20141.7055,296.8227,567.0683,2060.4577,779.3513,1749.7026,1730.4976,35855.0144
10/01/2020,14,SEN,3195.7082,3242.0633,2.0281,1843.9195,20167.3387,301.0458,567.7658,1990.752,779.2588,1749.6942,1907.8908,35747.4652
10/01/2020,15,SEN,3035.485,3087.5675,1.9948,1824.0673,19943.7575,309.6465,567.0299,2386.1853,779.0277,1764.6994,2111.8815,35811.3424
10/01/2020,16,SEN,2845.5717,2900.7977,9.0891,1820.4085,19984.0681,319.6941,564.6925,2697.5112,778.4609,1808.4595,2125.2238,35853.9771
10/01/2020,17,SEN,2734.2558,2440.685,11.8284,1810.4983,20349.2018,339.3846,566.4675,2891.9513,777.949,1891.3094,2155.2908,35968.8219
10/01/2020,18,SEN,2723.5294,1118.738,9.6806,1842.2983,20468.2154,402.9732,567.9943,3391.5925,776.5284,1884.1764,2201.5725,35387.299
10/01/2020,19,SEN,2859.6545,54.0468,20.3921,1880.65,21424.0389,408.6397,568.199,3958.5874,775.9638,1903.5529,2249.6567,36103.3818
10/01/2020,20,SEN,2997.0784,0,26.748,1857.153,21538.3539,406.7672,567.5508,4908.7396,776.6899,1874.4899,2242.302,37195.8727
10/01/2020,21,SEN,3091.4981,0,28.4696,1864.0806,21233.4449,401.3844,568.684,4601.9724,777.1977,1873.34,2249.3994,36689.4711
10/01/2020,22,SEN,3050.1069,0,26.1235,1851.6599,21016.9775,400.4273,569.6738,3716.3595,777.5955,1850.5131,2243.4643,35502.9013
10/01/2020,23,SEN,2798.751,0,26.3266,1855.332,21013.9225,388.3843,570.5057,2763.0593,778.0803,1824.8923,2235.4403,34254.6943
10/01/2020,24,SEN,2467.237,0,22.1318,1857.3599,20759.698,377.4519,574.115,2376.2934,778.7465,1816.8586,1902.4449,32932.337
11/01/2020,1,SEN,2614.2676,0,23.5573,1852.45,20326.7872,369.5028,573.7816,1302.8898,779.3895,1797.6724,1660.405,31300.7032
11/01/2020,2,SEN,2624.6392,0,25.858,1604.8552,19582.7326,359.2316,575.9035,1230.5951,779.4645,1745.2484,1551.4709,30079.999
11/01/2020,3,SEN,2825.6758,0,26.5631,1335.7162,19102.691,357.6452,576.0195,1039.3362,779.7687,1717.6247,1515.9704,29277.0108
11/01/2020,4,SEN,2719.8268,0,25.443,1226.8734,18852.3416,356.1224,576.072,950.4635,779.898,1691.2954,1515.975,28694.3111
11/01/2020,5,SEN,2633.0092,0,24.8523,1225.2239,18884.0926,356.3774,576.2841,994.2531,779.882,1733.8372,1522.8158,28730.6276
11/01/2020,6,SEN,2565.5114,0,24.1311,1390.175,19015.1973,360.3987,575.8763,910.7702,779.7561,1744.1806,1519.7816,28885.7783
11/01/2020,7,SEN,2369.0127,0.2925,24.1904,1704.1227,19567.2323,366.7113,577.6734,1159.9787,779.4166,1757.0686,1522.2091,29827.9083
11/01/2020,8,SEN,2152.2048,54.0634,26.6623,1808.449,19809.6254,369.4064,578.3178,1506.1901,779.6894,1806.5303,1528.9972,30420.1361
11/01/2020,9,SEN,1732.795,935.4113,27.6708,1806.5534,19869.1978,366.7621,578.0666,2079.6754,779.8281,1760.5802,1540.1539,31476.6946
11/01/2020,10,SEN,1469.5619,2616.9408,27.4817,1798.4625,19780.077,282.3299,575.8058,2094.973,779.3519,1836.483,1574.7228,32836.1903
11/01/2020,11,SEN,1679.8077,3532.6257,26.1213,1802.0306,19138.5679,243.3338,575.3379,1931.4346,779.2481,1928.3289,1651.2211,33288.0576
11/01/2020,12,SEN,1668.9123,3613.4792,24.0386,1791.3144,19035.7779,247.4569,571.1102,2211.6838,778.8132,1943.8384,1836.5583,33722.9832
11/01/2020,13,SEN,1431.9053,3588.4984,25.3886,1799.5259,19362.5118,250.1779,564.5226,2087.9197,779.0504,2092.5905,1866.6286,33848.7197
11/01/2020,14,SEN,1270.5386,3588.1067,25.8641,1792.2175,19118.0378,247.2403,568.148,2107.5135,779.2622,2256.5106,1900.6589,33654.0982
11/01/2020,15,SEN,1917.1266,3683.9018,24.5133,1569.7884,18980.9556,248.6529,565.2163,1309.1526,779.229,2158.7208,2001.0421,33238.2994
11/01/2020,16,SEN,2846.198,3652.1556,26.3815,1244.2743,18766.1376,262.4953,565.1227,1065.8438,779.3553,2110.7481,1801.2557,33119.9679
11/01/2020,17,SEN,2685.7247,3284.0453,27.2389,1239.94,18942.7044,304.66,566.0358,1396.6268,779.6653,2040.2962,1701.1591,32968.0965
11/01/2020,18,SEN,2569.807,1493.2522,26.3975,1243.7946,20013.5686,347.6549,566.5077,2247.9845,780.2638,2065.8331,1681.2525,33036.3164
11/01/2020,19,SEN,2625.4687,71.084,26.5738,1761.3551,21258.1174,410.2978,566.0428,3394.5588,780.7544,2264.3731,1701.0749,34859.7008
11/01/2020,20,SEN,2870.9662,0,25.6449,1947.7048,21338.9087,409.1374,566.9144,3222.8547,781.0239,2453.7782,1646.3461,35263.2793
11/01/2020,21,SEN,3334.8658,0,25.3186,1879.8422,21561.0446,409.7607,568.4256,2058.215,781.4254,2426.3929,1622.6009,34667.8917
11/01/2020,22,SEN,3732.4962,0,25.9818,1260.9761,21305.657,402.1331,569.2358,1981.2346,781.9994,2311.8785,1628.3781,33999.9706
11/01/2020,23,SEN,3793.3135,0,22.9048,1228.8755,20825.2875,391.5834,569.7544,1811.5646,782.0617,2290.6309,1624.0303,33340.0066
11/01/2020,24,SEN,3881.3341,0,26.3548,1241.6948,19724.8404,384.033,572.5605,1179.3589,782.2395,2030.2149,1574.8288,31397.4597
12/01/2020,1,SEN,3858.226,0,23.5057,1244.5177,18825.7283,366.2143,573.768,1033.4479,782.3892,1761.2393,1440.6084,29909.6448
12/01/2020,2,SEN,3804.1031,0,23.7814,1244.3269,17561.2412,307.2909,572.9234,982.6636,782.3605,1772.8239,1358.3327,28409.8476
12/01/2020,3,SEN,3655.6064,0,22.7672,1238.3809,16977.4369,236.086,573.3333,1157.337,782.2222,1772.435,1358.985,27774.5899
12/01/2020,4,SEN,3327.2364,0,20.2652,1243.8883,16933.9435,234.5,574.0144,970.761,782.2331,1753.212,1356.0319,27196.0858
12/01/2020,5,SEN,3244.4071,0,16.4838,1235.8924,16869.7923,233.4904,573.8128,953.7668,781.939,1724.3039,1355.8301,26989.7186
12/01/2020,6,SEN,3222.6795,0,23.7556,1233.6531,16853.442,235.6198,572.5853,1006.6953,781.7633,1747.4263,1378.3492,27055.9694
12/01/2020,7,SEN,3353.2147,0.1625,25.2956,1232.2418,16506.4817,239.2228,573.2785,1100.8453,781.5518,1756.8974,1380.1247,26949.3168
12/01/2020,8,SEN,3314.618,54.7569,26.6207,1236.4664,16452.6945,240.0493,571.089,1267.5352,781.499,1765.9992,1382.4066,27093.7348
12/01/2020,9,SEN,3238.7896,921.8462,25.3099,1234.2711,16197.2073,240.7462,570.0419,1067.9276,781.1942,1748.4196,1384.7504,27410.504
12/01/2020,10,SEN,3084.357,2439.0625,24.4619,1232.0041,15892.6488,246.8987,569.7927,856.8492,781.2403,1766.3391,1385.9722,28279.6265
12/01/2020,11,SEN,3239.4864,3224.2945,27.6731,1217.6157,15342.2242,257.8008,566.6025,912.7928,781.0889,1854.257,1385.2932,28809.1291
12/01/2020,12,SEN,3532.6313,3105.1047,25.9523,1227.7185,14961.6894,254.056,567.5705,1342.9539,781.4666,1834.7839,1397.3338,29031.2609
12/01/2020,13,SEN,3488.5227,3051.5843,25.0154,1231.1377,15294.6237,253.0694,570.4965,1183.7283,781.5632,1802.8189,1427.1945,29109.7546
12/01/2020,14,SEN,3522.7538,2884.9677,25.177,1238.6498,15343.3356,250.9736,570.1153,1253.6457,781.682,1808.2642,1435.7994,29115.3641
12/01/2020,15,SEN,3678.238,2663.038,22.9631,1243.359,15454.4412,253.3997,569.6023,1288.7709,781.6518,1823.7694,1423.5722,29202.8056
12/01/2020,16,SEN,3650.7391,2302.5652,26.3322,1241.0928,15588.2665,257.6655,569.5156,1299.697,781.751,1858.8026,1447.8175,29024.245
12/01/2020,17,SEN,3592.4874,2081.7858,27.1548,1247.9218,15954.6702,264.2376,569.0934,1481.0513,781.8944,1927.5041,1510.955,29438.7558
12/01/2020,18,SEN,3447.4007,879.5035,22.1915,1248.7914,17283.4984,274.4528,569.6469,1872.1877,782.0042,2136.5254,1468.9515,29985.154
12/01/2020,19,SEN,3383.9816,48.991,25.3546,1419.7025,19735.683,290.7261,571.5136,2292.0529,782.2331,2389.0543,1453.7834,32393.0761
12/01/2020,20,SEN,3534.808,0,22.6247,1633.4966,21148.2053,289.937,574.8439,2786.7478,782.6671,2336.7892,1458.0122,34568.1318
12/01/2020,21,SEN,3539.1509,0,25.811,1633.5533,21118.5062,288.291,576.9076,2776.2157,782.7105,2301.31,1463.1497,34505.6059
12/01/2020,22,SEN,3486.3041,0,26.1633,1635.2224,21060.2828,295.2844,576.8239,2013.1681,782.6793,2230.2258,1473.9978,33580.1519
12/01/2020,23,SEN,3358.0749,0,26.6571,1308.3895,20800.5412,382.6479,577.6934,1240.1561,782.4989,2124.0587,1409.9983,32010.716
12/01/2020,24,SEN,3231.3529,0,25.7708,1240.0055,19506.0076,371.7559,579.474,886.0614,782.3516,1924.6045,1385.3613,29932.7455
13/01/2020,1,SEN,3303.3002,0,25.9848,1238.857,17747.6271,351.0147,580.9383,914.6365,782.3261,1831.7095,1381.7911,28158.1853
13/01/2020,2,SEN,3152.9771,0,24.2316,1240.1613,16991.6294,328.455,581.0162,943.3845,782.5089,1839.8399,1379.7568,27263.9607
13/01/2020,3,SEN,2728.0268,0,23.1027,1244.7522,16677.6461,289.7969,580.9163,860.7807,782.2774,1861.2058,1380.4799,26428.9848
13/01/2020,4,SEN,2501.568,0,25.6376,1246.0074,16639.1645,290.699,580.6305,1051.4963,782.3803,1908.7264,1381.4964,26407.8064
13/01/2020,5,SEN,2617.0244,0,25.9161,1235.9056,16713.328,334.4236,580.656,968.7835,781.9712,2002.9519,1379.4889,26640.4492
13/01/2020,6,SEN,2607.2588,0,26.2837,1240.1006,17538.8952,341.4599,581.0025,1068.1339,782.0932,2119.0432,1384.958,27689.229
13/01/2020,7,SEN,2575.8073,0.3452,26.8306,1242.2449,19782.9615,359.6592,581.5197,989.5173,781.9019,2331.1308,1418.1458,30090.0642
13/01/2020,8,SEN,2482.518,60.6627,27.5343,1243.3877,20769.2635,362.6961,580.9864,1705.5011,781.8551,2447.9947,1522.4278,31984.8274
13/01/2020,9,SEN,2513.2002,750.0038,26.7137,1399.257,21141.5411,365.5672,576.6925,1852.835,781.1773,2505.8783,1517.6187,33430.4848
13/01/2020,10,SEN,2593.9451,2021.0042,17.0123,1570.2805,20706.9713,366.3597,570.6267,1815.2493,781.3018,2650.8097,1552.3476,34645.9082
13/01/2020,11,SEN,2830.0397,2827.3742,23.2678,1562.3797,20445.953,357.7265,568.0303,1428.9149,780.8123,2812.4921,1555.6136,35192.6041
13/01/2020,12,SEN,2990.6865,3070.3077,23.9915,1666.853,20519.3331,363.0229,524.5014,1453.7071,795.6512,2837.4098,1555.4422,35800.9064
13/01/2020,13,SEN,3097.0896,3074.2358,19.6229,1589.8239,20505.1728,348.7962,551.1163,1599.7094,882.6443,2827.1613,1548.1409,36043.5134
13/01/2020,14,SEN,3380.9103,3120.5194,24.5086,1425.4937,20331.5127,350.7338,570.566,1613.0857,928.7834,2855.5158,1509.3445,36110.9739
13/01/2020,15,SEN,3490.891,3062.8219,24.7403,1285.5668,20262.9394,361.0067,567.9584,1657.6479,988.9968,2965.5056,1468.1284,36136.2032
13/01/2020,16,SEN,3545.8767,2929.5243,27.0779,1244.5713,20186.1188,371.3823,569.127,1773.4491,1058.7493,3053.7611,1479.0406,36238.6784
13/01/2020,17,SEN,3504.2275,2543.7081,22.8694,1249.6701,20379.2322,374.8069,567.5812,1761.0615,1139.1657,3111.194,1507.3438,36160.8604
13/01/2020,18,SEN,3482.5467,1196.6441,23.8017,1528.6333,21124.2675,390.6065,563.5702,1973.125,1222.4626,3063.9739,1610.8644,36180.4959
13/01/2020,19,SEN,3409.6344,78.5825,25.9342,1923.1394,21589.3882,407.802,565.2685,2537.1589,1270.5412,3339.2755,1702.6396,36849.3644
13/01/2020,20,SEN,3312.9096,0,27.9679,2025.1896,21777.9547,407.7882,568.5215,3560.4429,1265.8379,3590.0088,1778.4081,38315.0292
13/01/2020,21,SEN,3233.4471,0,25.727,2007.1989,21671.601,404.2065,568.925,3465.0738,1323.7832,3659.0999,1769.0976,38128.16
13/01/2020,22,SEN,3269.9731,0,26.2958,1997.9821,21675.6399,394.0282,573.2339,2317.1555,1392.9862,3579.4444,1673.278,36900.0171
13/01/2020,23,SEN,3510.5223,0,19.7133,1591.1401,21235.2373,371.7454,577.0793,1829.2565,1478.6424,3172.5858,1578.969,35364.8914
13/01/2020,24,SEN,3567.0263,0,10.3943,1263.4394,20439.922,370.5026,576.1291,1231.1881,1541.7234,2926.5541,1559.1646,33486.0439
14/01/2020,1,SEN,3566.6037,0,2.1008,1245.0651,19115.655,354.3566,578.0274,839.7924,1551.4845,2780.0581,1564.6945,31597.8381
14/01/2020,2,SEN,3484.7124,0,2.1693,1239.7872,18106.309,346.4557,578.3837,854.9992,1540.5782,2759.6414,1566.5434,30479.5795
14/01/2020,3,SEN,3342.4657,0,6.879,1243.1385,17635.0191,345.8499,578.5935,966.2794,1527.8365,2589.9384,1568.4102,29804.4102
14/01/2020,4,SEN,3344.7379,0,26.1282,1245.7612,17485.0518,348.8792,579.3838,957.9524,1513.627,2520.3581,1565.9591,29587.8387
14/01/2020,5,SEN,3264.5895,0,27.7722,1250.5265,17586.358,349.1552,579.5251,945.8672,1499.1454,2519.1568,1567.5968,29589.6927
14/01/2020,6,SEN,3195.4868,0,26.6732,1253.3764,17966.1327,356.0746,579.8934,1330.3976,1493.1538,2595.458,1565.8045,30362.451
14/01/2020,7,SEN,3171.3489,0.1921,27.4684,1255.7119,19435.926,362.8733,580.5426,1297.0175,1505.3512,2872.1168,1591.9842,32100.5329
14/01/2020,8,SEN,3230.4051,48.5341,28.2729,1250.019,20183.3707,363.9823,563.239,1831.6586,1494.0599,2959.9282,1640.5873,33594.0571
14/01/2020,9,SEN,3122.549,713.2342,28.0579,1248.6755,20462.6984,355.048,569.6164,1896.4645,1483.7424,3009.6285,1626.8015,34516.5163
14/01/2020,10,SEN,2940.3598,1937.2779,26.4779,1241.7233,20515.5692,358.4577,567.2977,1861.3128,1473.7818,3101.5133,1589.5483,35613.3197
14/01/2020,11,SEN,2995.2554,2982.9924,28.1758,1233.3546,20142.8181,358.1788,567.0024,1439.1419,1465.6138,3221.3621,1552.2052,35986.1005
14/01/2020,12,SEN,3216.1972,3411.5009,27.7617,1240.6348,20016.4998,342.8802,569.0403,1397.0497,1444.2083,3219.4251,1591.0776,36476.2756
14/01/2020,13,SEN,3389.4638,3258.7115,26.151,1237.3,20178.1332,353.5785,567.8696,1486.005,1439.0662,3262.2545,1651.6807,36850.214
14/01/2020,14,SEN,3395.6738,3147.6849,26.2788,1243.9446,19987.9473,363.1681,567.3147,1468.7062,1438.1623,3336.805,1780.0013,36755.687
14/01/2020,15,SEN,3484.3829,2907.1028,27.1279,1252.2087,19938.1537,371.4421,567.5892,1701.1105,1430.2917,3231.601,1704.1554,36615.1659
14/01/2020,16,SEN,3803.1028,2566.6212,26.2585,1247.4129,20117.4484,381.5186,564.441,1841.8825,1423.7901,3163.8091,1717.3321,36853.6172
14/01/2020,17,SEN,3858.0652,1798.3536,25.8142,1442.1894,20367.8605,387.2523,564.7976,1877.9496,1417.9911,3267.2593,1735.7417,36743.2745
14/01/2020,18,SEN,3819.12,662.953,27.178,1689.2866,20872.5724,404.7187,565.6999,1906.6668,1413.6086,3438.7298,1850.1752,36650.709
14/01/2020,19,SEN,3803.8451,31.0994,25.819,1954.307,21238.2276,411.1448,567.1052,2532.6288,1409.7427,3662.1559,1879.8688,37515.9443
14/01/2020,20,SEN,3804.8165,0,26.1272,2037.579,20371.1168,408.7794,572.4102,4430.2024,1406.4647,3809.9058,1901.1886,38768.5906
14/01/2020,21,SEN,3770.9001,0,28.3898,2021.1511,20152.4011,409.7503,577.7766,4151.5244,1403.2226,3960.4812,1949.984,38425.5812
14/01/2020,22,SEN,3809.6699,0,28.5868,2028.3075,20331.373,405.095,580.7432,2918.3634,1400.1878,4018.3659,1697.6887,37218.3812
14/01/2020,23,SEN,3737.4956,0,26.4568,1827.0998,20459.5742,385.9594,583.52,1939.7023,1398.2566,3772.4147,1518.7323,35649.2117
14/01/2020,24,SEN,3692.696,0,20.505,1469.2628,19883.4019,377.1213,586.4363,1633.6524,1396.7685,3423.8022,1506.701,33990.3474
15/01/2020,1,SEN,3676.2858,0,24.6178,1226.6587,19197.4478,365.3739,587.513,1304.9508,1400.6499,3024.8944,1484.3874,32292.7795
15/01/2020,2,SEN,3562.6216,0,26.3885,1238.852,18323.2544,350.6878,587.7881,1180.3509,1419.8221,3013.9182,1482.3933,31186.0769
15/01/2020,3,SEN,3467.897,0,27.9021,1238.431,17608.7351,347.7695,586.313,978.3918,1495.4494,3008.1409,1481.911,30240.9408
15/01/2020,4,SEN,3460.2381,0,28.9739,1242.706,17048.954,348.803,586.068,1085.8508,1547.5512,2955.2308,1481.107,29785.4828
15/01/2020,5,SEN,3443.622,0,27.1235,1246.3676,17240.9144,348.9386,586.5397,1002.0041,1553.7884,2929.8684,1483.3032,29862.4699
15/01/2020,6,SEN,3209.5199,0,27.5454,1246.6954,18311.016,348.7347,587.2315,1351.6815,1555.4549,2926.5911,1485.5474,31050.0178
15/01/2020,7,SEN,3333.5877,0.2778,28.213,1229.3164,19976.8722,366.9226,588.5963,1239.8328,1557.3044,3087.0872,1501.7481,32909.7585
15/01/2020,8,SEN,3421.8662,49.2712,27.3056,1438.6492,20659.7461,372.8844,588.5901,1394.17,1558.4701,3285.3865,1519.5306,34315.87
