Fecha, Hora,Sistema, Area, Pronostico (MWh),,,
03/01/2020,8,SIN,NTE,2522.055,,,
03/01/2020,9,SIN,NTE,2633.086,,,
03/01/2020,10,SIN,NTE,2718.467,,,
03/01/2020,11,SIN,NTE,2770.911,,,
03/01/2020,12,SIN,NTE,2811.685,,,
03/01/2020,13,SIN,NTE,2812.574,,,
03/01/2020,14,SIN,NTE,2787.593,,,
03/01/2020,15,SIN,NTE,2768.713,,,
03/01/2020,16,SIN,NTE,2756.687,,,
03/01/2020,17,SIN,NTE,2720.89,,,
03/01/2020,18,SIN,NTE,2721.633,,,
03/01/2020,19,SIN,NTE,2755.484,,,
03/01/2020,20,SIN,NTE,2859.379,,,
03/01/2020,21,SIN,NTE,2857.616,,,
03/01/2020,22,SIN,NTE,2807.122,,,
03/01/2020,23,SIN,NTE,2760.143,,,
03/01/2020,24,SIN,NTE,2646.22,,,
03/01/2020,1,SIN,OCC,6888.967,,,
03/01/2020,2,SIN,OCC,6688.812,,,
03/01/2020,3,SIN,OCC,6524.239,,,
03/01/2020,4,SIN,OCC,6437.63,,,
03/01/2020,5,SIN,OCC,6437.166,,,
03/01/2020,6,SIN,OCC,6525.056,,,
03/01/2020,7,SIN,OCC,6737.719,,,
03/01/2020,8,SIN,OCC,7059.745,,,
03/01/2020,9,SIN,OCC,7455.646,,,
03/01/2020,10,SIN,OCC,7806.664,,,
03/01/2020,11,SIN,OCC,7901.084,,,
03/01/2020,12,SIN,OCC,8018.161,,,
03/01/2020,13,SIN,OCC,8103.901,,,
03/01/2020,14,SIN,OCC,8118.821,,,
03/01/2020,15,SIN,OCC,8016.755,,,
03/01/2020,16,SIN,OCC,8002.668,,,
03/01/2020,17,SIN,OCC,7990.053,,,
03/01/2020,18,SIN,OCC,7785.977,,,
03/01/2020,19,SIN,OCC,7687.035,,,
03/01/2020,20,SIN,OCC,8065.267,,,
03/01/2020,21,SIN,OCC,7980.88,,,
03/01/2020,22,SIN,OCC,7771.655,,,
03/01/2020,23,SIN,OCC,7564.968,,,
03/01/2020,24,SIN,OCC,7380.522,,,
03/01/2020,1,SIN,ORI,5331.166,,,
03/01/2020,2,SIN,ORI,5090.647,,,
03/01/2020,3,SIN,ORI,4963.725,,,
03/01/2020,4,SIN,ORI,4867.582,,,
03/01/2020,5,SIN,ORI,4872.921,,,
03/01/2020,6,SIN,ORI,4920.914,,,
03/01/2020,7,SIN,ORI,5035.963,,,
03/01/2020,8,SIN,ORI,5117.796,,,
03/01/2020,9,SIN,ORI,5305.089,,,
03/01/2020,10,SIN,ORI,5440.493,,,
03/01/2020,11,SIN,ORI,5605.93,,,
03/01/2020,12,SIN,ORI,5744.166,,,
03/01/2020,13,SIN,ORI,5712.999,,,
03/01/2020,14,SIN,ORI,5807.059,,,
03/01/2020,15,SIN,ORI,5817.68,,,
03/01/2020,16,SIN,ORI,5809.538,,,
03/01/2020,17,SIN,ORI,5914.535,,,
03/01/2020,18,SIN,ORI,5953.346,,,
03/01/2020,19,SIN,ORI,6344.456,,,
03/01/2020,20,SIN,ORI,6500.371,,,
03/01/2020,21,SIN,ORI,6399.78,,,
03/01/2020,22,SIN,ORI,6178.689,,,
03/01/2020,23,SIN,ORI,5899.352,,,
03/01/2020,24,SIN,ORI,5654.036,,,
03/01/2020,1,SIN,PEN,1387.536,,,
03/01/2020,2,SIN,PEN,1315.035,,,
03/01/2020,3,SIN,PEN,1254.467,,,
03/01/2020,4,SIN,PEN,1217.864,,,
03/01/2020,5,SIN,PEN,1197.395,,,
03/01/2020,6,SIN,PEN,1201.651,,,
03/01/2020,7,SIN,PEN,1218.857,,,
03/01/2020,8,SIN,PEN,1279.022,,,
03/01/2020,9,SIN,PEN,1395.183,,,
03/01/2020,10,SIN,PEN,1485.473,,,
03/01/2020,11,SIN,PEN,1539.643,,,
03/01/2020,12,SIN,PEN,1574.515,,,
03/01/2020,13,SIN,PEN,1586.421,,,
03/01/2020,14,SIN,PEN,1599.801,,,
03/01/2020,15,SIN,PEN,1615.212,,,
03/01/2020,16,SIN,PEN,1632.662,,,
03/01/2020,17,SIN,PEN,1622.059,,,
03/01/2020,18,SIN,PEN,1633.879,,,
03/01/2020,19,SIN,PEN,1684.572,,,
03/01/2020,20,SIN,PEN,1651.232,,,
03/01/2020,21,SIN,PEN,1615.496,,,
03/01/2020,22,SIN,PEN,1588.1,,,
03/01/2020,23,SIN,PEN,1534.49,,,
03/01/2020,24,SIN,PEN,1472.448,,,
04/01/2020,1,BCA,BCA,1219.497,,,
04/01/2020,2,BCA,BCA,1170.829,,,
04/01/2020,3,BCA,BCA,1139.562,,,
04/01/2020,4,BCA,BCA,1117.871,,,
04/01/2020,5,BCA,BCA,1116.869,,,
04/01/2020,6,BCA,BCA,1124.053,,,
04/01/2020,7,BCA,BCA,1142.4,,,
04/01/2020,8,BCA,BCA,1194.875,,,
04/01/2020,9,BCA,BCA,1258.78,,,
04/01/2020,10,BCA,BCA,1289.721,,,
04/01/2020,11,BCA,BCA,1327.422,,,
04/01/2020,12,BCA,BCA,1351.001,,,
04/01/2020,13,BCA,BCA,1353.519,,,
04/01/2020,14,BCA,BCA,1349.284,,,
04/01/2020,15,BCA,BCA,1331.374,,,
04/01/2020,16,BCA,BCA,1316.971,,,
04/01/2020,17,BCA,BCA,1338.648,,,
04/01/2020,18,BCA,BCA,1444.866,,,
04/01/2020,19,BCA,BCA,1425.148,,,
04/01/2020,20,BCA,BCA,1410.289,,,
04/01/2020,21,BCA,BCA,1384.26,,,
04/01/2020,22,BCA,BCA,1362.829,,,
04/01/2020,23,BCA,BCA,1285.865,,,
04/01/2020,24,BCA,BCA,1212.363,,,
04/01/2020,1,BCS,BCS,212.955,,,
04/01/2020,2,BCS,BCS,203.598,,,
04/01/2020,3,BCS,BCS,197.411,,,
04/01/2020,4,BCS,BCS,193.526,,,
04/01/2020,5,BCS,BCS,194.559,,,
04/01/2020,6,BCS,BCS,198.613,,,
04/01/2020,7,BCS,BCS,205.539,,,
04/01/2020,8,BCS,BCS,217.11,,,
04/01/2020,9,BCS,BCS,234.316,,,
04/01/2020,10,BCS,BCS,247.419,,,
04/01/2020,11,BCS,BCS,256.686,,,
04/01/2020,12,BCS,BCS,260.765,,,
04/01/2020,13,BCS,BCS,261.613,,,
04/01/2020,14,BCS,BCS,262.417,,,
04/01/2020,15,BCS,BCS,261.312,,,
04/01/2020,16,BCS,BCS,261.364,,,
04/01/2020,17,BCS,BCS,263.363,,,
04/01/2020,18,BCS,BCS,270.407,,,
04/01/2020,19,BCS,BCS,289.748,,,
04/01/2020,20,BCS,BCS,286.282,,,
04/01/2020,21,BCS,BCS,276.814,,,
04/01/2020,22,BCS,BCS,264.579,,,
04/01/2020,23,BCS,BCS,249.57,,,
04/01/2020,24,BCS,BCS,230.245,,,
04/01/2020,1,SIN,CEN,5947.905,,,
04/01/2020,2,SIN,CEN,5576.342,,,
04/01/2020,3,SIN,CEN,5376.536,,,
04/01/2020,4,SIN,CEN,5248.193,,,
04/01/2020,5,SIN,CEN,5269.571,,,
04/01/2020,6,SIN,CEN,5365.954,,,
04/01/2020,7,SIN,CEN,5571.838,,,
04/01/2020,8,SIN,CEN,5722.621,,,
04/01/2020,9,SIN,CEN,6015.094,,,
04/01/2020,10,SIN,CEN,6330.238,,,
04/01/2020,11,SIN,CEN,6508.586,,,
04/01/2020,12,SIN,CEN,6626.711,,,
04/01/2020,13,SIN,CEN,6652.679,,,
04/01/2020,14,SIN,CEN,6621.378,,,
04/01/2020,15,SIN,CEN,6552.744,,,
04/01/2020,16,SIN,CEN,6500.767,,,
04/01/2020,17,SIN,CEN,6458.266,,,
04/01/2020,18,SIN,CEN,6576.94,,,
04/01/2020,19,SIN,CEN,7094.215,,,
04/01/2020,20,SIN,CEN,7180.242,,,
04/01/2020,21,SIN,CEN,6964.553,,,
04/01/2020,22,SIN,CEN,6854.563,,,
04/01/2020,23,SIN,CEN,6635.06,,,
04/01/2020,24,SIN,CEN,6168.664,,,
04/01/2020,1,SIN,NES,4852.807,,,
04/01/2020,2,SIN,NES,4678.014,,,
04/01/2020,3,SIN,NES,4557.895,,,
04/01/2020,4,SIN,NES,4498.926,,,
04/01/2020,5,SIN,NES,4483.982,,,
04/01/2020,6,SIN,NES,4508.425,,,
04/01/2020,7,SIN,NES,4567.068,,,
04/01/2020,8,SIN,NES,4665.936,,,
04/01/2020,9,SIN,NES,4791.557,,,
04/01/2020,10,SIN,NES,4884.174,,,
04/01/2020,11,SIN,NES,4946.933,,,
04/01/2020,12,SIN,NES,4955.803,,,
04/01/2020,13,SIN,NES,4927.299,,,
04/01/2020,14,SIN,NES,4866.172,,,
04/01/2020,15,SIN,NES,4750.054,,,
04/01/2020,16,SIN,NES,4668.4,,,
04/01/2020,17,SIN,NES,4642.811,,,
04/01/2020,18,SIN,NES,4698.784,,,
04/01/2020,19,SIN,NES,4924.538,,,
04/01/2020,20,SIN,NES,4881.107,,,
04/01/2020,21,SIN,NES,4797.916,,,
04/01/2020,22,SIN,NES,4752.321,,,
04/01/2020,23,SIN,NES,4673.612,,,
04/01/2020,24,SIN,NES,4529.508,,,
04/01/2020,1,SIN,NOR,1780.465,,,
04/01/2020,2,SIN,NOR,1724.497,,,
04/01/2020,3,SIN,NOR,1676.603,,,
04/01/2020,4,SIN,NOR,1655.912,,,
04/01/2020,5,SIN,NOR,1629.85,,,
04/01/2020,6,SIN,NOR,1640.902,,,
04/01/2020,7,SIN,NOR,1692.408,,,
04/01/2020,8,SIN,NOR,1712.66,,,
04/01/2020,9,SIN,NOR,1750.346,,,
04/01/2020,10,SIN,NOR,1816.469,,,
04/01/2020,11,SIN,NOR,1865.768,,,
04/01/2020,12,SIN,NOR,1909.968,,,
04/01/2020,13,SIN,NOR,1929.723,,,
04/01/2020,14,SIN,NOR,1936.593,,,
04/01/2020,15,SIN,NOR,1936.785,,,
04/01/2020,16,SIN,NOR,1939.469,,,
04/01/2020,17,SIN,NOR,1927.232,,,
04/01/2020,18,SIN,NOR,1923.895,,,
04/01/2020,19,SIN,NOR,1966.676,,,
04/01/2020,20,SIN,NOR,2042.194,,,
04/01/2020,21,SIN,NOR,1999.218,,,
04/01/2020,22,SIN,NOR,1981.735,,,
04/01/2020,23,SIN,NOR,1920.638,,,
04/01/2020,24,SIN,NOR,1864.028,,,
04/01/2020,1,SIN,NTE,2717.033,,,
04/01/2020,2,SIN,NTE,2610.043,,,
04/01/2020,3,SIN,NTE,2545.706,,,
04/01/2020,4,SIN,NTE,2497.411,,,
04/01/2020,5,SIN,NTE,2482.116,,,
04/01/2020,6,SIN,NTE,2490.103,,,
04/01/2020,7,SIN,NTE,2532.62,,,
04/01/2020,8,SIN,NTE,2601.283,,,
04/01/2020,9,SIN,NTE,2668.717,,,
04/01/2020,10,SIN,NTE,2769.974,,,
04/01/2020,11,SIN,NTE,2836.905,,,
04/01/2020,12,SIN,NTE,2858.379,,,
04/01/2020,13,SIN,NTE,2843.629,,,
04/01/2020,14,SIN,NTE,2806.052,,,
04/01/2020,15,SIN,NTE,2761.428,,,
04/01/2020,16,SIN,NTE,2719.568,,,
04/01/2020,17,SIN,NTE,2702.668,,,
04/01/2020,18,SIN,NTE,2703.771,,,
04/01/2020,19,SIN,NTE,2792.513,,,
04/01/2020,20,SIN,NTE,2893.618,,,
04/01/2020,21,SIN,NTE,2888.964,,,
04/01/2020,22,SIN,NTE,2843.364,,,
04/01/2020,23,SIN,NTE,2757.412,,,
04/01/2020,24,SIN,NTE,2643.704,,,
04/01/2020,1,SIN,OCC,7368.931,,,
04/01/2020,2,SIN,OCC,7104.529,,,
04/01/2020,3,SIN,OCC,6900.94,,,
04/01/2020,4,SIN,OCC,6820.955,,,
04/01/2020,5,SIN,OCC,6826.905,,,
04/01/2020,6,SIN,OCC,6873.585,,,
04/01/2020,7,SIN,OCC,7014.743,,,
04/01/2020,8,SIN,OCC,7219.047,,,
04/01/2020,9,SIN,OCC,7527.561,,,
04/01/2020,10,SIN,OCC,7836.01,,,
04/01/2020,11,SIN,OCC,8005.788,,,
04/01/2020,12,SIN,OCC,8077.819,,,
04/01/2020,13,SIN,OCC,8109.694,,,
04/01/2020,14,SIN,OCC,8003.934,,,
04/01/2020,15,SIN,OCC,7848.81,,,
04/01/2020,16,SIN,OCC,7748.814,,,
04/01/2020,17,SIN,OCC,7709.541,,,
04/01/2020,18,SIN,OCC,7696.367,,,
04/01/2020,19,SIN,OCC,7950.933,,,
04/01/2020,20,SIN,OCC,7896.971,,,
04/01/2020,21,SIN,OCC,7720.173,,,
04/01/2020,22,SIN,OCC,7629.47,,,
04/01/2020,23,SIN,OCC,7545.045,,,
04/01/2020,24,SIN,OCC,7146.422,,,
04/01/2020,1,SIN,ORI,5336.771,,,
04/01/2020,2,SIN,ORI,5061.207,,,
04/01/2020,3,SIN,ORI,4992.285,,,
04/01/2020,4,SIN,ORI,4864.032,,,
04/01/2020,5,SIN,ORI,4789.525,,,
04/01/2020,6,SIN,ORI,4838.048,,,
04/01/2020,7,SIN,ORI,4888.62,,,
04/01/2020,8,SIN,ORI,4950.528,,,
04/01/2020,9,SIN,ORI,5063.926,,,
04/01/2020,10,SIN,ORI,5276.166,,,
04/01/2020,11,SIN,ORI,5363.387,,,
04/01/2020,12,SIN,ORI,5486.986,,,
04/01/2020,13,SIN,ORI,5512.107,,,
04/01/2020,14,SIN,ORI,5493.067,,,
04/01/2020,15,SIN,ORI,5410.857,,,
04/01/2020,16,SIN,ORI,5288.587,,,
04/01/2020,17,SIN,ORI,5292.429,,,
04/01/2020,18,SIN,ORI,5409.115,,,
04/01/2020,19,SIN,ORI,5953.72,,,
04/01/2020,20,SIN,ORI,6272.427,,,
04/01/2020,21,SIN,ORI,6213.763,,,
04/01/2020,22,SIN,ORI,5940.665,,,
04/01/2020,23,SIN,ORI,5632.685,,,
04/01/2020,24,SIN,ORI,5336.15,,,
04/01/2020,1,SIN,PEN,1467.87,,,
04/01/2020,2,SIN,PEN,1420.824,,,
04/01/2020,3,SIN,PEN,1365.357,,,
04/01/2020,4,SIN,PEN,1321.668,,,
04/01/2020,5,SIN,PEN,1294.833,,,
04/01/2020,6,SIN,PEN,1275.316,,,
04/01/2020,7,SIN,PEN,1266.032,,,
04/01/2020,8,SIN,PEN,1297.676,,,
04/01/2020,9,SIN,PEN,1377.88,,,
04/01/2020,10,SIN,PEN,1438.076,,,
04/01/2020,11,SIN,PEN,1462.386,,,
04/01/2020,12,SIN,PEN,1476.869,,,
04/01/2020,13,SIN,PEN,1459.099,,,
04/01/2020,14,SIN,PEN,1433.115,,,
04/01/2020,15,SIN,PEN,1406.805,,,
04/01/2020,16,SIN,PEN,1390.264,,,
04/01/2020,17,SIN,PEN,1367.555,,,
04/01/2020,18,SIN,PEN,1411.285,,,
04/01/2020,19,SIN,PEN,1492.342,,,
04/01/2020,20,SIN,PEN,1479.349,,,
04/01/2020,21,SIN,PEN,1457.696,,,
04/01/2020,22,SIN,PEN,1411.365,,,
04/01/2020,23,SIN,PEN,1345.062,,,
04/01/2020,24,SIN,PEN,1288.042,,,
05/01/2020,1,BCA,BCA,1119.838,,,
05/01/2020,2,BCA,BCA,1074.686,,,
05/01/2020,3,BCA,BCA,1041.268,,,
05/01/2020,4,BCA,BCA,1017.358,,,
05/01/2020,5,BCA,BCA,1004.786,,,
05/01/2020,6,BCA,BCA,1000.283,,,
05/01/2020,7,BCA,BCA,998.064,,,
05/01/2020,8,BCA,BCA,1021.946,,,
05/01/2020,9,BCA,BCA,1084.534,,,
05/01/2020,10,BCA,BCA,1129.39,,,
05/01/2020,11,BCA,BCA,1162.461,,,
05/01/2020,12,BCA,BCA,1185.188,,,
05/01/2020,13,BCA,BCA,1193.481,,,
05/01/2020,14,BCA,BCA,1200.864,,,
05/01/2020,15,BCA,BCA,1210.76,,,
05/01/2020,16,BCA,BCA,1211.544,,,
05/01/2020,17,BCA,BCA,1243.389,,,
05/01/2020,18,BCA,BCA,1377.469,,,
05/01/2020,19,BCA,BCA,1404.812,,,
05/01/2020,20,BCA,BCA,1404.075,,,
05/01/2020,21,BCA,BCA,1379.271,,,
05/01/2020,22,BCA,BCA,1320.19,,,
05/01/2020,23,BCA,BCA,1237.816,,,
05/01/2020,24,BCA,BCA,1157.178,,,
05/01/2020,1,BCS,BCS,213.651,,,
05/01/2020,2,BCS,BCS,201.668,,,
05/01/2020,3,BCS,BCS,195.392,,,
05/01/2020,4,BCS,BCS,191.758,,,
05/01/2020,5,BCS,BCS,190.769,,,
05/01/2020,6,BCS,BCS,193.106,,,
05/01/2020,7,BCS,BCS,197.119,,,
05/01/2020,8,BCS,BCS,204.112,,,
05/01/2020,9,BCS,BCS,219.285,,,
05/01/2020,10,BCS,BCS,230.907,,,
05/01/2020,11,BCS,BCS,237.575,,,
05/01/2020,12,BCS,BCS,240.424,,,
05/01/2020,13,BCS,BCS,241.361,,,
05/01/2020,14,BCS,BCS,243.841,,,
05/01/2020,15,BCS,BCS,245,,,
05/01/2020,16,BCS,BCS,245.951,,,
05/01/2020,17,BCS,BCS,246.913,,,
05/01/2020,18,BCS,BCS,254.518,,,
05/01/2020,19,BCS,BCS,277.118,,,
05/01/2020,20,BCS,BCS,275.829,,,
05/01/2020,21,BCS,BCS,269.969,,,
05/01/2020,22,BCS,BCS,258.368,,,
05/01/2020,23,BCS,BCS,240.913,,,
05/01/2020,24,BCS,BCS,221.477,,,
05/01/2020,1,SIN,CEN,5450.692,,,
05/01/2020,2,SIN,CEN,5074.624,,,
05/01/2020,3,SIN,CEN,4856.432,,,
05/01/2020,4,SIN,CEN,4780.582,,,
05/01/2020,5,SIN,CEN,4720.384,,,
05/01/2020,6,SIN,CEN,4692.536,,,
05/01/2020,7,SIN,CEN,4800.011,,,
05/01/2020,8,SIN,CEN,4914.288,,,
05/01/2020,9,SIN,CEN,5094.572,,,
05/01/2020,10,SIN,CEN,5319.33,,,
05/01/2020,11,SIN,CEN,5558.352,,,
05/01/2020,12,SIN,CEN,5685.231,,,
05/01/2020,13,SIN,CEN,5669.362,,,
05/01/2020,14,SIN,CEN,5695.436,,,
05/01/2020,15,SIN,CEN,5639.817,,,
05/01/2020,16,SIN,CEN,5651.353,,,
05/01/2020,17,SIN,CEN,5700.846,,,
05/01/2020,18,SIN,CEN,5848.357,,,
05/01/2020,19,SIN,CEN,6518.665,,,
05/01/2020,20,SIN,CEN,6934.477,,,
05/01/2020,21,SIN,CEN,6924.817,,,
05/01/2020,22,SIN,CEN,6760.912,,,
05/01/2020,23,SIN,CEN,6307.644,,,
05/01/2020,24,SIN,CEN,5740.89,,,
05/01/2020,1,SIN,NES,4467.266,,,
05/01/2020,2,SIN,NES,4345.907,,,
05/01/2020,3,SIN,NES,4222.733,,,
05/01/2020,4,SIN,NES,4133.239,,,
05/01/2020,5,SIN,NES,4115.896,,,
05/01/2020,6,SIN,NES,4094.173,,,
05/01/2020,7,SIN,NES,4072.966,,,
05/01/2020,8,SIN,NES,4033.013,,,
05/01/2020,9,SIN,NES,4077.139,,,
05/01/2020,10,SIN,NES,4161.328,,,
05/01/2020,11,SIN,NES,4211.617,,,
05/01/2020,12,SIN,NES,4257.026,,,
05/01/2020,13,SIN,NES,4275.923,,,
05/01/2020,14,SIN,NES,4272.147,,,
05/01/2020,15,SIN,NES,4248.012,,,
05/01/2020,16,SIN,NES,4219.791,,,
05/01/2020,17,SIN,NES,4213.513,,,
05/01/2020,18,SIN,NES,4323.529,,,
05/01/2020,19,SIN,NES,4637.005,,,
05/01/2020,20,SIN,NES,4869.313,,,
05/01/2020,21,SIN,NES,4926.642,,,
05/01/2020,22,SIN,NES,4911.081,,,
05/01/2020,23,SIN,NES,4807.595,,,
05/01/2020,24,SIN,NES,4648.124,,,
05/01/2020,1,SIN,NOR,1836.938,,,
05/01/2020,2,SIN,NOR,1772.137,,,
05/01/2020,3,SIN,NOR,1723.091,,,
05/01/2020,4,SIN,NOR,1691.589,,,
05/01/2020,5,SIN,NOR,1662.752,,,
05/01/2020,6,SIN,NOR,1673.402,,,
05/01/2020,7,SIN,NOR,1674.691,,,
05/01/2020,8,SIN,NOR,1682.13,,,
05/01/2020,9,SIN,NOR,1647.108,,,
05/01/2020,10,SIN,NOR,1744.262,,,
05/01/2020,11,SIN,NOR,1794.949,,,
05/01/2020,12,SIN,NOR,1846.131,,,
05/01/2020,13,SIN,NOR,1867.741,,,
05/01/2020,14,SIN,NOR,1876.121,,,
05/01/2020,15,SIN,NOR,1871.974,,,
05/01/2020,16,SIN,NOR,1893.325,,,
05/01/2020,17,SIN,NOR,1893.941,,,
05/01/2020,18,SIN,NOR,1903.14,,,
05/01/2020,19,SIN,NOR,1962.631,,,
05/01/2020,20,SIN,NOR,2080.733,,,
05/01/2020,21,SIN,NOR,2059.14,,,
05/01/2020,22,SIN,NOR,2040.353,,,
05/01/2020,23,SIN,NOR,1984.894,,,
05/01/2020,24,SIN,NOR,1901.794,,,
05/01/2020,1,SIN,NTE,2585.341,,,
05/01/2020,2,SIN,NTE,2483.346,,,
05/01/2020,3,SIN,NTE,2418.557,,,
05/01/2020,4,SIN,NTE,2365.932,,,
05/01/2020,5,SIN,NTE,2342.161,,,
05/01/2020,6,SIN,NTE,2332.696,,,
05/01/2020,7,SIN,NTE,2352.826,,,
05/01/2020,8,SIN,NTE,2368.867,,,
05/01/2020,9,SIN,NTE,2373.001,,,
05/01/2020,10,SIN,NTE,2448.471,,,
05/01/2020,11,SIN,NTE,2495.935,,,
05/01/2020,12,SIN,NTE,2515.723,,,
05/01/2020,13,SIN,NTE,2510.176,,,
05/01/2020,14,SIN,NTE,2495.154,,,
05/01/2020,15,SIN,NTE,2477.573,,,
05/01/2020,16,SIN,NTE,2465.26,,,
05/01/2020,17,SIN,NTE,2456.097,,,
05/01/2020,18,SIN,NTE,2487.214,,,
05/01/2020,19,SIN,NTE,2608.394,,,
05/01/2020,20,SIN,NTE,2758.755,,,
05/01/2020,21,SIN,NTE,2780.279,,,
05/01/2020,22,SIN,NTE,2763.85,,,
05/01/2020,23,SIN,NTE,2692.598,,,
05/01/2020,24,SIN,NTE,2576.095,,,
05/01/2020,1,SIN,OCC,6566.542,,,
05/01/2020,2,SIN,OCC,6321.14,,,
05/01/2020,3,SIN,OCC,6157.135,,,
05/01/2020,4,SIN,OCC,6048.541,,,
05/01/2020,5,SIN,OCC,6048.443,,,
05/01/2020,6,SIN,OCC,6051.188,,,
05/01/2020,7,SIN,OCC,6135.134,,,
05/01/2020,8,SIN,OCC,6143.961,,,
05/01/2020,9,SIN,OCC,6251.057,,,
05/01/2020,10,SIN,OCC,6499.41,,,
05/01/2020,11,SIN,OCC,6597.495,,,
05/01/2020,12,SIN,OCC,6636.636,,,
05/01/2020,13,SIN,OCC,6619.356,,,
05/01/2020,14,SIN,OCC,6597.937,,,
05/01/2020,15,SIN,OCC,6565.801,,,
05/01/2020,16,SIN,OCC,6565.898,,,
05/01/2020,17,SIN,OCC,6563.471,,,
05/01/2020,18,SIN,OCC,6602.523,,,
05/01/2020,19,SIN,OCC,7064.646,,,
05/01/2020,20,SIN,OCC,7490.097,,,
05/01/2020,21,SIN,OCC,7500.295,,,
05/01/2020,22,SIN,OCC,7376.682,,,
05/01/2020,23,SIN,OCC,7099.702,,,
05/01/2020,24,SIN,OCC,6677.67,,,
05/01/2020,1,SIN,ORI,5140.607,,,
05/01/2020,2,SIN,ORI,4897.943,,,
05/01/2020,3,SIN,ORI,4770.828,,,
05/01/2020,4,SIN,ORI,4669.59,,,
05/01/2020,5,SIN,ORI,4627.752,,,
05/01/2020,6,SIN,ORI,4627.256,,,
05/01/2020,7,SIN,ORI,4629.782,,,
05/01/2020,8,SIN,ORI,4551.112,,,
05/01/2020,9,SIN,ORI,4581.136,,,
05/01/2020,10,SIN,ORI,4733.997,,,
05/01/2020,11,SIN,ORI,4818.506,,,
05/01/2020,12,SIN,ORI,4911.07,,,
05/01/2020,13,SIN,ORI,4962.309,,,
05/01/2020,14,SIN,ORI,4976.152,,,
05/01/2020,15,SIN,ORI,4982.484,,,
05/01/2020,16,SIN,ORI,4988.178,,,
05/01/2020,17,SIN,ORI,5064.781,,,
05/01/2020,18,SIN,ORI,5227.733,,,
05/01/2020,19,SIN,ORI,5832.686,,,
05/01/2020,20,SIN,ORI,6058.136,,,
05/01/2020,21,SIN,ORI,5985.229,,,
05/01/2020,22,SIN,ORI,5774.01,,,
05/01/2020,23,SIN,ORI,5497.95,,,
05/01/2020,24,SIN,ORI,5275.879,,,
05/01/2020,1,SIN,PEN,1251.73,,,
05/01/2020,2,SIN,PEN,1195.507,,,
05/01/2020,3,SIN,PEN,1151.278,,,
05/01/2020,4,SIN,PEN,1116.847,,,
05/01/2020,5,SIN,PEN,1097.739,,,
05/01/2020,6,SIN,PEN,1088.143,,,
05/01/2020,7,SIN,PEN,1078.841,,,
05/01/2020,8,SIN,PEN,1075.249,,,
05/01/2020,9,SIN,PEN,1113.003,,,
05/01/2020,10,SIN,PEN,1146.051,,,
05/01/2020,11,SIN,PEN,1171.563,,,
05/01/2020,12,SIN,PEN,1192.584,,,
05/01/2020,13,SIN,PEN,1199.764,,,
05/01/2020,14,SIN,PEN,1204.051,,,
05/01/2020,15,SIN,PEN,1205.237,,,
05/01/2020,16,SIN,PEN,1205.588,,,
05/01/2020,17,SIN,PEN,1210.084,,,
05/01/2020,18,SIN,PEN,1259.988,,,
05/01/2020,19,SIN,PEN,1358.905,,,
05/01/2020,20,SIN,PEN,1346.11,,,
05/01/2020,21,SIN,PEN,1330.153,,,
05/01/2020,22,SIN,PEN,1290.191,,,
05/01/2020,23,SIN,PEN,1220.626,,,
05/01/2020,24,SIN,PEN,1151.907,,,
06/01/2020,1,BCA,BCA,1053.572,,,
06/01/2020,2,BCA,BCA,1016.076,,,
06/01/2020,3,BCA,BCA,991.529,,,
06/01/2020,4,BCA,BCA,981.22,,,
06/01/2020,5,BCA,BCA,1003.897,,,
06/01/2020,6,BCA,BCA,1070.957,,,
06/01/2020,7,BCA,BCA,1178.819,,,
06/01/2020,8,BCA,BCA,1296.223,,,
06/01/2020,9,BCA,BCA,1373.333,,,
06/01/2020,10,BCA,BCA,1410.993,,,
06/01/2020,11,BCA,BCA,1461.12,,,
06/01/2020,12,BCA,BCA,1488.519,,,
06/01/2020,13,BCA,BCA,1496.393,,,
06/01/2020,14,BCA,BCA,1511.328,,,
06/01/2020,15,BCA,BCA,1515.394,,,
06/01/2020,16,BCA,BCA,1496.247,,,
06/01/2020,17,BCA,BCA,1487.899,,,
06/01/2020,18,BCA,BCA,1593.221,,,
06/01/2020,19,BCA,BCA,1609.361,,,
06/01/2020,20,BCA,BCA,1595.144,,,
06/01/2020,21,BCA,BCA,1563.721,,,
06/01/2020,22,BCA,BCA,1491.431,,,
06/01/2020,23,BCA,BCA,1427.457,,,
06/01/2020,24,BCA,BCA,1334.32,,,
06/01/2020,1,BCS,BCS,209.718,,,
06/01/2020,2,BCS,BCS,197.802,,,
06/01/2020,3,BCS,BCS,191.741,,,
06/01/2020,4,BCS,BCS,188.946,,,
06/01/2020,5,BCS,BCS,188.964,,,
06/01/2020,6,BCS,BCS,197.177,,,
06/01/2020,7,BCS,BCS,211.178,,,
06/01/2020,8,BCS,BCS,221.253,,,
06/01/2020,9,BCS,BCS,237.713,,,
06/01/2020,10,BCS,BCS,251.412,,,
06/01/2020,11,BCS,BCS,259.399,,,
06/01/2020,12,BCS,BCS,263.891,,,
06/01/2020,13,BCS,BCS,265.789,,,
06/01/2020,14,BCS,BCS,267.287,,,
06/01/2020,15,BCS,BCS,269.172,,,
06/01/2020,16,BCS,BCS,272.144,,,
06/01/2020,17,BCS,BCS,273.077,,,
06/01/2020,18,BCS,BCS,276.928,,,
